song,path_to_wav,artist,artist_genre,genre
"Milestones (feat. John Coltrane, Cannonball Adderley, Red Garland, Paul Chambers & Philly Joe Jones)","./audio_data/mp3_data/Milestones (feat. John Coltrane, Cannonball Adderley, Red Garland, Paul Chambers & Philly Joe Jones).mp3",Miles Davis,cool jazzhard bopjazzjazz fusionjazz trumpetuk contemporary jazz,jazz
Solitude,./audio_data/mp3_data/Solitude.mp3,Billie Holiday,adult standardsharlem renaissancejazzjazz bluesloungesoultorch songvocal jazz,jazz
Tea for Two,./audio_data/mp3_data/Tea for Two.mp3,Art Tatum,bebopbig bandjazzjazz pianostrideswingvintage jazz,jazz
'Round Midnight,./audio_data/mp3_data/'Round Midnight.mp3,Thelonious Monk,bebopjazzjazz piano,jazz
The Sidewinder - Remastered 1999/Rudy Van Gelder Edition,./audio_data/mp3_data/The Sidewinder - Remastered 1999Rudy Van Gelder Edition.mp3,Lee Morgan,bebopbig bandfree jazzhard bopjazzjazz trumpetsoul jazz,jazz
"Mercy, Mercy, Mercy","./audio_data/mp3_data/Mercy, Mercy, Mercy.mp3",Cannonball Adderley,bebopbig bandcool jazzhard bopjazzjazz bluesvocal jazz,jazz
My Favorite Things,./audio_data/mp3_data/My Favorite Things.mp3,John Coltrane,bebopfree jazzjazzjazz saxophone,jazz
Mack the Knife,./audio_data/mp3_data/Mack the Knife.mp3,Louis Armstrong,adult standardsdixielandharlem renaissancejazz trumpetnew orleans jazzswingvocal jazz,jazz
You Go To My Head - 2020 Mix,./audio_data/mp3_data/You Go To My Head - 2020 Mix.mp3,Frank Sinatra,adult standardseasy listeninglounge,jazz
Crystal Silence,./audio_data/mp3_data/Crystal Silence.mp3,Chick Corea,contemporary jazzcontemporary post-bopecm-style jazzjazzjazz fusionjazz pianouk contemporary jazz,jazz
Cantaloupe Island - Remastered,./audio_data/mp3_data/Cantaloupe Island - Remastered.mp3,Herbie Hancock,contemporary post-bopinstrumental funkjazzjazz funkjazz fusionjazz pianouk contemporary jazz,jazz
Blue Monk - Rudy Van Gelder Remaster,./audio_data/mp3_data/Blue Monk - Rudy Van Gelder Remaster.mp3,Thelonious Monk Trio,jazz trio,jazz
Skating In Central Park,./audio_data/mp3_data/Skating In Central Park.mp3,Bill Evans,bebopcool jazzjazzjazz piano,jazz
"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)","./audio_data/mp3_data/So What (feat. John Coltrane, Cannonball Adderley & Bill Evans).mp3",Miles Davis,cool jazzhard bopjazzjazz fusionjazz trumpetuk contemporary jazz,jazz
A Night In Tunisia - Rudy Van Gelder Edition / 2003 Remaster,./audio_data/mp3_data/A Night In Tunisia - Rudy Van Gelder Edition  2003 Remaster.mp3,Dexter Gordon,bebophard bopjazzjazz saxophonevocal jazz,jazz
Cheek To Cheek,./audio_data/mp3_data/Cheek To Cheek.mp3,Ella Fitzgerald,adult standardsjazz bluesloungeswingvocal jazz,jazz
Main Stem,./audio_data/mp3_data/Main Stem.mp3,Johnny Hodges,bebopbig bandjazzjazz saxophonestrideswingvocal jazz,jazz
"A Love Supreme, Pt. I – Acknowledgement","./audio_data/mp3_data/A Love Supreme, Pt. I – Acknowledgement.mp3",John Coltrane,bebopfree jazzjazzjazz saxophone,jazz
Song For My Father,./audio_data/mp3_data/Song For My Father.mp3,Horace Silver,bebopbig bandhard bopjazzjazz fusionjazz pianosoul jazz,jazz
Splanky,./audio_data/mp3_data/Splanky.mp3,Count Basie,adult standardsbig bandharlem renaissancejazzjazz pianoloungestrideswingvocal jazz,jazz
Autumn Leaves,./audio_data/mp3_data/Autumn Leaves.mp3,Chet Baker,adult standardscool jazzjazzjazz trumpetloungevocal jazz,jazz
Footprints,./audio_data/mp3_data/Footprints.mp3,Miles Davis,cool jazzhard bopjazzjazz fusionjazz trumpetuk contemporary jazz,jazz
It's Only A Paper Moon,./audio_data/mp3_data/It's Only A Paper Moon.mp3,Ella Fitzgerald,adult standardsjazz bluesloungeswingvocal jazz,jazz
I Fall In Love Too Easily,./audio_data/mp3_data/I Fall In Love Too Easily.mp3,Bill Evans Trio,bebopjazzjazz fusionjazz trio,jazz
Just Friends,./audio_data/mp3_data/Just Friends.mp3,Sarah Vaughan,adult standardsjazzloungesoulswingtorch songvocal jazz,jazz
Soledad de Murcia,./audio_data/mp3_data/Soledad de Murcia.mp3,Michael Naura Quartet,german jazz,jazz
Line For Lyons,./audio_data/mp3_data/Line For Lyons.mp3,Gerry Mulligan,bebopcool jazzjazzjazz saxophoneswingvocal jazz,jazz
Two Not One,./audio_data/mp3_data/Two Not One.mp3,Lee Konitz,bebopcool jazzjazzjazz saxophonestridevocal jazz,jazz
All The Things You Are,./audio_data/mp3_data/All The Things You Are.mp3,Ella Fitzgerald,adult standardsjazz bluesloungeswingvocal jazz,jazz
Take Five,./audio_data/mp3_data/Take Five.mp3,The Dave Brubeck Quartet,bebopjazzjazz quartet,jazz
"Freddie Freeloader (feat. John Coltrane, Cannonball Adderley, Wynton Kelly & Paul Chambers)","./audio_data/mp3_data/Freddie Freeloader (feat. John Coltrane, Cannonball Adderley, Wynton Kelly & Paul Chambers).mp3",Miles Davis,cool jazzhard bopjazzjazz fusionjazz trumpetuk contemporary jazz,jazz
Blues Inn - Remastered,./audio_data/mp3_data/Blues Inn - Remastered.mp3,Jackie McLean,avant-garde jazzbebopcontemporary post-bopfree jazzhard bopjazzjazz saxophone,jazz
Louise,./audio_data/mp3_data/Louise.mp3,Lionel Hampton,bebopbig bandjazzstrideswingvocal jazz,jazz
'Long As You Know You're Living Yours,./audio_data/mp3_data/'Long As You Know You're Living Yours.mp3,Keith Jarrett,contemporary jazzecm-style jazzjazzjazz fusionjazz piano,jazz
This I Dig Of You - Remastered 1999/Rudy Van Gelder Edition,./audio_data/mp3_data/This I Dig Of You - Remastered 1999Rudy Van Gelder Edition.mp3,Hank Mobley,bebophard bopjazzjazz saxophonesoul jazzvocal jazz,jazz
Stormy Weather,./audio_data/mp3_data/Stormy Weather.mp3,Etta James,adult standardsjazz bluessoulsoul bluestorch songvocal jazz,jazz
Midnight Blue - Remastered,./audio_data/mp3_data/Midnight Blue - Remastered.mp3,Kenny Burrell,bebophard bopjazzjazz fusionjazz guitarsoul jazzstraight-ahead jazz,jazz
Everything Happens to Me,./audio_data/mp3_data/Everything Happens to Me.mp3,Chet Baker,adult standardscool jazzjazzjazz trumpetloungevocal jazz,jazz
Autumn In New York,./audio_data/mp3_data/Autumn In New York.mp3,Ella Fitzgerald,adult standardsjazz bluesloungeswingvocal jazz,jazz
What A Little Moonlight Can Do - Remastered,./audio_data/mp3_data/What A Little Moonlight Can Do - Remastered.mp3,Nancy Wilson,adult standardsjazzloungesoulvocal jazz,jazz
Misty,./audio_data/mp3_data/Misty.mp3,Sarah Vaughan,adult standardsjazzloungesoulswingtorch songvocal jazz,jazz
All the Things You Are,./audio_data/mp3_data/All the Things You Are.mp3,Charlie Parker,bebopbig bandcool jazzjazzjazz saxophone,jazz
Strange Fruit,./audio_data/mp3_data/Strange Fruit.mp3,Billie Holiday,adult standardsharlem renaissancejazzjazz bluesloungesoultorch songvocal jazz,jazz
I Remember You,./audio_data/mp3_data/I Remember You.mp3,Lee Konitz,bebopcool jazzjazzjazz saxophonestridevocal jazz,jazz
Yes Or No - Rudy Van Gelder 24 Bit Mastering/1999 Digital Remaster,./audio_data/mp3_data/Yes Or No - Rudy Van Gelder 24 Bit Mastering1999 Digital Remaster.mp3,Wayne Shorter,contemporary jazzcontemporary post-bopfree jazzhard bopjazzjazz fusionjazz saxophone,jazz
My Foolish Heart,./audio_data/mp3_data/My Foolish Heart.mp3,Bill Evans Trio,bebopjazzjazz fusionjazz trio,jazz
I've Got A Crush On You,./audio_data/mp3_data/I've Got A Crush On You.mp3,Ella Fitzgerald,adult standardsjazz bluesloungeswingvocal jazz,jazz
Triste,./audio_data/mp3_data/Triste.mp3,Oscar Peterson Trio,adult standardsbebopjazzjazz triostridevocal jazz,jazz
Chitlins Con Carne,./audio_data/mp3_data/Chitlins Con Carne.mp3,Kenny Burrell,bebophard bopjazzjazz fusionjazz guitarsoul jazzstraight-ahead jazz,jazz
Say It (Over And Over Again),./audio_data/mp3_data/Say It (Over And Over Again).mp3,John Coltrane Quartet,bebopfree jazzhard bopjazzjazz quartetjazz saxophone,jazz
Remember - Remastered,./audio_data/mp3_data/Remember - Remastered.mp3,Hank Mobley,bebophard bopjazzjazz saxophonesoul jazzvocal jazz,jazz
Stolen Moments,./audio_data/mp3_data/Stolen Moments.mp3,Ahmad Jamal Trio,bebopjazzjazz triostride,jazz
Tetragon,./audio_data/mp3_data/Tetragon.mp3,Joe Henderson,avant-garde jazzbebopbig bandcontemporary jazzcontemporary post-bopfree jazzhard bopjapanese jazzjazzjazz funkjazz fusionjazz saxophonesoul jazzuk contemporary jazz,jazz
Cheek To Cheek,./audio_data/mp3_data/Cheek To Cheek.mp3,Ella Fitzgerald,adult standardsjazz bluesloungeswingvocal jazz,jazz
Porgy (I Loves You Porgy) - Outtake,./audio_data/mp3_data/Porgy (I Loves You Porgy) - Outtake.mp3,Bill Evans Trio,bebopjazzjazz fusionjazz trio,jazz
Koko - Original Take 2,./audio_data/mp3_data/Koko - Original Take 2.mp3,Charlie Parker,bebopbig bandcool jazzjazzjazz saxophone,jazz
Solar - Rudy Van Gelder Remaster,./audio_data/mp3_data/Solar - Rudy Van Gelder Remaster.mp3,Miles Davis Quintet,bebopcool jazzhard bopjazzjazz fusion,jazz
Cottontail,./audio_data/mp3_data/Cottontail.mp3,Earl Hines,bebopbig bandboogie-woogiejazzjazz pianostrideswingvintage jazz,jazz
April In Paris,./audio_data/mp3_data/April In Paris.mp3,Billie Holiday,adult standardsharlem renaissancejazzjazz bluesloungesoultorch songvocal jazz,jazz
We Three,./audio_data/mp3_data/We Three.mp3,Cory Weeds,canadian modern jazz,jazz
It's In The Middle Of The Night,./audio_data/mp3_data/It's In The Middle Of The Night.mp3,Tate Jackson Trio,background jazz,jazz
"Fugitive Ritual, Selah","./audio_data/mp3_data/Fugitive Ritual, Selah.mp3",Immanuel Wilkins,contemporary jazzindie jazzuk contemporary jazz,jazz
Misty,./audio_data/mp3_data/Misty.mp3,Carl Winther,,jazz
Fallen - Jazzed,./audio_data/mp3_data/Fallen - Jazzed.mp3,Blank & Jones,german technotrance,jazz
Theme For Leon,./audio_data/mp3_data/Theme For Leon.mp3,Fredrik Kronkvist,swedish jazz,jazz
It's You I Like,./audio_data/mp3_data/It's You I Like.mp3,Mason Embry Trio,background jazzchristmas instrumental,jazz
I'll Know,./audio_data/mp3_data/I'll Know.mp3,Bill Charlap Trio,jazz trio,jazz
If I Should Lose You,./audio_data/mp3_data/If I Should Lose You.mp3,David Hazeltine,background jazzmodern jazz piano,jazz
A Child Not Yet Born,./audio_data/mp3_data/A Child Not Yet Born.mp3,Farnell Newton,jazz trumpet,jazz
Song For Abdullah - Bonus,./audio_data/mp3_data/Song For Abdullah - Bonus.mp3,ARTEMIS,contemporary post-bop,jazz
November,./audio_data/mp3_data/November.mp3,Joonas Tuuri Quartet,,jazz
Quiet Sense (feat. Paolo Fresu),./audio_data/mp3_data/Quiet Sense (feat. Paolo Fresu).mp3,Triosence,contemporary jazzecm-style jazzgerman jazzitalian jazzmodern jazz trioswedish jazz,jazz
Ken,./audio_data/mp3_data/Ken.mp3,Nathan Francis,,jazz
The Rose Tattoo,./audio_data/mp3_data/The Rose Tattoo.mp3,Harry Allen,,jazz
Future Memories,./audio_data/mp3_data/Future Memories.mp3,Mareike Wiening,,jazz
De Tor Ahead,./audio_data/mp3_data/De Tor Ahead.mp3,Rob Van Bavel,dutch jazz,jazz
And So it Goes,./audio_data/mp3_data/And So it Goes.mp3,Joshua Espinoza,,jazz
Nancy (With the Laughing Face),./audio_data/mp3_data/Nancy (With the Laughing Face).mp3,Carl Winther Trio,,jazz
Moonlight in Vermont,./audio_data/mp3_data/Moonlight in Vermont.mp3,Joe Farnsworth,,jazz
OD,./audio_data/mp3_data/OD.mp3,Karl-Martin Almqvist,swedish jazz,jazz
Tutto,./audio_data/mp3_data/Tutto.mp3,Lorenzo Tucci,,jazz
Fabienne,./audio_data/mp3_data/Fabienne.mp3,John Lee,,jazz
Ascent,./audio_data/mp3_data/Ascent.mp3,Art Hirahara,,jazz
Vila Bela,./audio_data/mp3_data/Vila Bela.mp3,Amaro Freitas,nova musica pernambucanapiano mpbsamba-jazzuk contemporary jazz,jazz
Sideways,./audio_data/mp3_data/Sideways.mp3,Anders Mogensen,,jazz
Fatamorgana,./audio_data/mp3_data/Fatamorgana.mp3,Rasmus Holm Quartet,,jazz
Moons Ago,./audio_data/mp3_data/Moons Ago.mp3,Dominik Schürmann trio,,jazz
Misty - Remastered 2020,./audio_data/mp3_data/Misty - Remastered 2020.mp3,Erroll Garner,bebopbig bandjazzjazz pianoswingvocal jazz,jazz
I Loves You Porgy,./audio_data/mp3_data/I Loves You Porgy.mp3,Svante Söderqvist,,jazz
The Great Belonging,./audio_data/mp3_data/The Great Belonging.mp3,Thomas Agergaard,danish jazz,jazz
The Peacocks - Single Edit,./audio_data/mp3_data/The Peacocks - Single Edit.mp3,John Engels,,jazz
Through the Rain,./audio_data/mp3_data/Through the Rain.mp3,Eyal Lovett,,jazz
Simplicity,./audio_data/mp3_data/Simplicity.mp3,Edward Simon,contemporary jazzjazz venezolanomodern jazz piano,jazz
Naima,./audio_data/mp3_data/Naima.mp3,Lo Greco Bros Quartet,,jazz
Days Of Wine And Roses,./audio_data/mp3_data/Days Of Wine And Roses.mp3,Ola W Jansson,background jazzchristmas instrumental,jazz
Little Girl Blue,./audio_data/mp3_data/Little Girl Blue.mp3,Jeremy Pelt,jazz trumpetstraight-ahead jazz,jazz
In Memory,./audio_data/mp3_data/In Memory.mp3,Tingvall Trio,contemporary jazzgerman jazzjazz triomodern jazz trionorwegian jazzswedish jazz,jazz
A Time For Love,./audio_data/mp3_data/A Time For Love.mp3,Rob Barron,,jazz
Stillness,./audio_data/mp3_data/Stillness.mp3,Fredrik Kronkvist,swedish jazz,jazz
Polka Dots and Moonbeams,./audio_data/mp3_data/Polka Dots and Moonbeams.mp3,Gabriel Latchin Trio,jazz trio,jazz
Our Son,./audio_data/mp3_data/Our Son.mp3,Al Foster,jazz drums,jazz
Forelsket i København,./audio_data/mp3_data/Forelsket i København.mp3,Scott Hamilton,jazz saxophone,jazz
Ebb Tide,./audio_data/mp3_data/Ebb Tide.mp3,Ben Flocks,,jazz
Detour Ahead,./audio_data/mp3_data/Detour Ahead.mp3,Jeff Rupert,,jazz
Tis Our Prayer,./audio_data/mp3_data/Tis Our Prayer.mp3,Joey Alexander,indonesian jazzmodern jazz piano,jazz
Silk Threads,./audio_data/mp3_data/Silk Threads.mp3,Enrico Pieranunzi,background jazzcontemporary jazzitalian contemporary jazzitalian jazzjazzjazz fusion,jazz
"Uptown, Downtown","./audio_data/mp3_data/Uptown, Downtown.mp3",Bill Charlap Trio,jazz trio,jazz
Far Away,./audio_data/mp3_data/Far Away.mp3,Sebastian Zawadzki,neo-classical,jazz
Come What May,./audio_data/mp3_data/Come What May.mp3,Joshua Redman Quartet,contemporary jazzjazzjazz quartet,jazz
I Fall in Love Too Easily,./audio_data/mp3_data/I Fall in Love Too Easily.mp3,Jim Snidero,jazz saxophone,jazz
Ev'rytime We Say Goodbye,./audio_data/mp3_data/Ev'rytime We Say Goodbye.mp3,Mark Sherman,jazz vibraphone,jazz
Cianna,./audio_data/mp3_data/Cianna.mp3,Branford Marsalis Quartet,jazz quartet,jazz
The Silence of Your Heart,./audio_data/mp3_data/The Silence of Your Heart.mp3,Paolo Fresu,contemporary jazzitalian contemporary jazzitalian jazzjazzjazz fusionjazz trumpet,jazz
Young and Foolish,./audio_data/mp3_data/Young and Foolish.mp3,Scott Hamilton,jazz saxophone,jazz
That's All,./audio_data/mp3_data/That's All.mp3,Jimmy Forrest,jazz saxophone,jazz
I'll Wait and Pray,./audio_data/mp3_data/I'll Wait and Pray.mp3,John Coltrane,bebopfree jazzjazzjazz saxophone,jazz
The Shadow of Your Smile,./audio_data/mp3_data/The Shadow of Your Smile.mp3,Scott Hamilton,jazz saxophone,jazz
When Sunny Gets Blue,./audio_data/mp3_data/When Sunny Gets Blue.mp3,McCoy Tyner,contemporary post-bopfree jazzhard bopjazzjazz fusionjazz pianostride,jazz
Lighter Shades,./audio_data/mp3_data/Lighter Shades.mp3,Jan Harbeck Quartet,danish jazzjazz quartet,jazz
For the Love of Freedom,./audio_data/mp3_data/For the Love of Freedom.mp3,Marcus Miller,electric bassinstrumental funkjazz funkjazz fusionmodern funk,jazz
Romaria,./audio_data/mp3_data/Romaria.mp3,Andy Sheppard Quartet,ecm-style jazzjazz quartet,jazz
Blue Ballad,./audio_data/mp3_data/Blue Ballad.mp3,Phil Woods,bebopbig bandcontemporary post-bophard bopjazzjazz saxophone,jazz
Sous Le Ciel De Paris,./audio_data/mp3_data/Sous Le Ciel De Paris.mp3,Jacky Terrasson,german jazzjazzjazz pianomodern jazz pianostraight-ahead jazzstridevocal jazz,jazz
I'll Let You Know,./audio_data/mp3_data/I'll Let You Know.mp3,David Hazeltine,background jazzmodern jazz piano,jazz
I Miss You,./audio_data/mp3_data/I Miss You.mp3,Emil Brandqvist,,jazz
Gloomy Sunday,./audio_data/mp3_data/Gloomy Sunday.mp3,Branford Marsalis,contemporary post-bopjazzjazz saxophonenew orleans jazz,jazz
Autumn Nocturne,./audio_data/mp3_data/Autumn Nocturne.mp3,Lou Donaldson,bebophard bopjazzjazz funkjazz saxophonesoul jazz,jazz
Fools Rush In,./audio_data/mp3_data/Fools Rush In.mp3,Teddy Wilson,big bandjazzjazz pianostrideswingvocal jazz,jazz
Absyrations,./audio_data/mp3_data/Absyrations.mp3,Alfio Origlio,french jazz,jazz
Up Jumped Spring,./audio_data/mp3_data/Up Jumped Spring.mp3,Eric Reed,background jazzmodern jazz piano,jazz
My Romance - Rudy Van Gelder Remaster,./audio_data/mp3_data/My Romance - Rudy Van Gelder Remaster.mp3,Gene Ammons,bebophard bopjazzjazz saxophonesoul jazzstride,jazz
Where We Used To Live,./audio_data/mp3_data/Where We Used To Live.mp3,Esbjörn Svensson Trio,contemporary jazzecm-style jazzjazzjazz fusionjazz triomodern jazz trioswedish jazz,jazz
Draw Me Nearer,./audio_data/mp3_data/Draw Me Nearer.mp3,Joey Alexander,indonesian jazzmodern jazz piano,jazz
Darn That Dream,./audio_data/mp3_data/Darn That Dream.mp3,Cyrus Chestnut,christmas instrumentaljazzmodern jazz piano,jazz
Naima,./audio_data/mp3_data/Naima.mp3,Tommy Flanagan,bebophard bopjazzjazz pianostride,jazz
Gramercy Sunset,./audio_data/mp3_data/Gramercy Sunset.mp3,The Hot Sardines,contemporary vocal jazzswing,jazz
>>>>>>Becoming,./audio_data/mp3_data/Becoming.mp3,Kendrick Scott Oracle,contemporary jazzjazz,jazz
Can't Help Loving,./audio_data/mp3_data/Can't Help Loving.mp3,Beegie Adair,adult standards,jazz
Soul in Twilight,./audio_data/mp3_data/Soul in Twilight.mp3,John Moulder,,jazz
Radio,./audio_data/mp3_data/Radio.mp3,John Scofield,contemporary jazzjazzjazz bluesjazz funkjazz fusionjazz guitarsoul jazz,jazz
Emily,./audio_data/mp3_data/Emily.mp3,Julian Lage,contemporary jazzjazzjazz fusionjazz guitar,jazz
Body And Soul,./audio_data/mp3_data/Body And Soul.mp3,Sonny Stitt,bebopcontemporary post-bophard bopjazzjazz saxophonesoul jazzstridevocal jazz,jazz
Wild Flower,./audio_data/mp3_data/Wild Flower.mp3,Thomas Hass,danish pop rock,jazz
Get Out of Town,./audio_data/mp3_data/Get Out of Town.mp3,Gerry Mulligan,bebopcool jazzjazzjazz saxophoneswingvocal jazz,jazz
Nocturno,./audio_data/mp3_data/Nocturno.mp3,ARTEMIS,contemporary post-bop,jazz
Night Walk,./audio_data/mp3_data/Night Walk.mp3,Cory Weeds,canadian modern jazz,jazz
Glimmer Of Hope,./audio_data/mp3_data/Glimmer Of Hope.mp3,Marcin Wasilewski Trio,contemporary jazzdark jazzecm-style jazzitalian jazzjazzjazz fusionjazz triomodern jazz trionorwegian jazzpolish jazzpolish modern jazzswedish jazz,jazz
Roy,./audio_data/mp3_data/Roy.mp3,Ambrose Akinmusire,contemporary jazzjazzjazz trumpetuk contemporary jazz,jazz
Virgo,./audio_data/mp3_data/Virgo.mp3,Thomas Hass,danish pop rock,jazz
PRAYER,./audio_data/mp3_data/PRAYER.mp3,Joel Ross,contemporary jazzjazz vibraphoneuk contemporary jazz,jazz
The Dreamer,./audio_data/mp3_data/The Dreamer.mp3,Immanuel Wilkins,contemporary jazzindie jazzuk contemporary jazz,jazz
Ballad Of The Sad Young Men,./audio_data/mp3_data/Ballad Of The Sad Young Men.mp3,Marcin Wasilewski,contemporary jazzecm-style jazzmodern jazz pianopolish jazzswedish jazz,jazz
Average,./audio_data/mp3_data/Average.mp3,Ron Miles,contemporary jazzjazz trumpet,jazz
Arm in Arm,./audio_data/mp3_data/Arm in Arm.mp3,Nicolò Ricci,,jazz
BENEDICTION,./audio_data/mp3_data/BENEDICTION.mp3,Joel Ross,contemporary jazzjazz vibraphoneuk contemporary jazz,jazz
Those Peaceful Nights,./audio_data/mp3_data/Those Peaceful Nights.mp3,Lucas Figueiredo Santana,,jazz
Procession,./audio_data/mp3_data/Procession.mp3,Joel Lyssarides,background jazzswedish jazz,jazz
Shadow,./audio_data/mp3_data/Shadow.mp3,Immanuel Wilkins,contemporary jazzindie jazzuk contemporary jazz,jazz
Riders On The Storm,./audio_data/mp3_data/Riders On The Storm.mp3,Marcin Wasilewski Trio,contemporary jazzdark jazzecm-style jazzitalian jazzjazzjazz fusionjazz triomodern jazz trionorwegian jazzpolish jazzpolish modern jazzswedish jazz,jazz
I Love Music,./audio_data/mp3_data/I Love Music.mp3,Jeremy Pelt,jazz trumpetstraight-ahead jazz,jazz
All the Things You Are (feat. Mark Turner),./audio_data/mp3_data/All the Things You Are (feat. Mark Turner).mp3,Tigran Hamasyan,contemporary jazzjazzjazz pianomodern jazz pianouk contemporary jazz,jazz
So Tender,./audio_data/mp3_data/So Tender.mp3,Keith Jarrett,contemporary jazzecm-style jazzjazzjazz fusionjazz piano,jazz
Let Us Not Forget To Be Kind,./audio_data/mp3_data/Let Us Not Forget To Be Kind.mp3,Anthony Fung,,jazz
'Round Midnight,./audio_data/mp3_data/'Round Midnight.mp3,Battista Lena,italian soundtrack,jazz
Reflections in D,./audio_data/mp3_data/Reflections in D.mp3,Larry Goldings,contemporary jazzjazzjazz fusionjazz organmodern jazz piano,jazz
Tarde,./audio_data/mp3_data/Tarde.mp3,Ryan Keberle’s Collectiv do Brasil,,jazz
I Know Why (And So Do You),./audio_data/mp3_data/I Know Why (And So Do You).mp3,Red Garland,adult standardsbebophard bopjazzjazz pianostride,jazz
Don't Stop Me Now,./audio_data/mp3_data/Don't Stop Me Now.mp3,Wallace Roney,jazz trumpet,jazz
Vashkar,./audio_data/mp3_data/Vashkar.mp3,Marcin Wasilewski Trio,contemporary jazzdark jazzecm-style jazzitalian jazzjazzjazz fusionjazz triomodern jazz trionorwegian jazzpolish jazzpolish modern jazzswedish jazz,jazz
The Very Thought Of You,./audio_data/mp3_data/The Very Thought Of You.mp3,Red Garland,adult standardsbebophard bopjazzjazz pianostride,jazz
Clara,./audio_data/mp3_data/Clara.mp3,Frank Woeste,,jazz
I'm A Fool To Want You - 2006 Digital Remaster,./audio_data/mp3_data/I'm A Fool To Want You - 2006 Digital Remaster.mp3,Donald Byrd,bebopfunkhard bopjazzjazz funkjazz trumpetsoulsoul jazz,jazz
Autumn In New York,./audio_data/mp3_data/Autumn In New York.mp3,Diana Krall,adult standardscontemporary vocal jazzjazz poploungevocal jazz,jazz
