song,path_to_wav,artist,artist_genre,genre
Tapir,./audio_data/mp3_data/Tapir.mp3,Kazuma Okabayashi,drone ambient,pop
The Dramatic Reversal of Fortune,./audio_data/mp3_data/The Dramatic Reversal of Fortune.mp3,Alejandro Morse,mexican experimental,pop
She Loves Me That Way,./audio_data/mp3_data/She Loves Me That Way.mp3,Grouper,ambientambient popart popdream popdroneelectraexperimental ambientexperimental popmodern dream pop,pop
Sounds in Motion,./audio_data/mp3_data/Sounds in Motion.mp3,Bowery Electric,ambientdowntempodream popdroneelectronicanu gazepost-rockshoegazeslowcoretrip hop,pop
Through You,./audio_data/mp3_data/Through You.mp3,Seefeel,abstractambientart popdeep idmdream popdrill and bassdronedub technofourth worldintelligent dance musicmicrohouseoutsider houseshoegazetrip hop,pop
Dream Within a Dream,./audio_data/mp3_data/Dream Within a Dream.mp3,Obay Alsharani,,pop
Christina's World,./audio_data/mp3_data/Christina's World.mp3,Midwife,dreamoexperimental guitarnu gaze,pop
youreyesimmaculate,./audio_data/mp3_data/youreyesimmaculate.mp3,Lovesliescrushing,dream popdroneethereal wavegrave wavenu gazeshoegaze,pop
Inspiral,./audio_data/mp3_data/Inspiral.mp3,EN.KI.DU,,pop
slow red,./audio_data/mp3_data/slow red.mp3,Astrobrite,american shoegazedream popindie shoegazelo-fi indienu gazeshoegaze,pop
Before,./audio_data/mp3_data/Before.mp3,Hammock,ambient guitarambient post-rockambient worshipcompositional ambientpost-rockspace ambient,pop
They Hang Around,./audio_data/mp3_data/They Hang Around.mp3,Indoor Voices,canadian shoegaze,pop
Super Timeknowing Gentleman,./audio_data/mp3_data/Super Timeknowing Gentleman.mp3,Pia Fraus,dream popdreamgazedreamoestonian indieindie shoegazenu gazeshoegaze,pop
Kites - Ambient World Version,./audio_data/mp3_data/Kites - Ambient World Version.mp3,Bing Satellites,deep ambientdrift,pop
Rutti,./audio_data/mp3_data/Rutti.mp3,Slowdive,alternative rockart popdream popnu gazereading indierockshoegaze,pop
November Mist,./audio_data/mp3_data/November Mist.mp3,Flying Saucer Attack,bristol indiedream popdroneshoegaze,pop
Why Do You Love Me?,./audio_data/mp3_data/Why Do You Love Me.mp3,Cocteau Twins,alternative rockart popart rockdream popethereal wavemelancholianew wavescottish indieshoegaze,pop
Moments of Solitude - Ambient World Version,./audio_data/mp3_data/Moments of Solitude - Ambient World Version.mp3,Bing Satellites,deep ambientdrift,pop
Reason,./audio_data/mp3_data/Reason.mp3,Midwife,dreamoexperimental guitarnu gaze,pop
Aster,./audio_data/mp3_data/Aster.mp3,SubtractiveLAD,ambient idm,pop
Harvest,./audio_data/mp3_data/Harvest.mp3,Cerberus Shoal,emocorefreak folklaboratoriomaine indie,pop
We Could Be Sisters,./audio_data/mp3_data/We Could Be Sisters.mp3,Earwig,,pop
sovfx,./audio_data/mp3_data/sovfx.mp3,Lovesliescrushing,dream popdroneethereal wavegrave wavenu gazeshoegaze,pop
I Was Alone,./audio_data/mp3_data/I Was Alone.mp3,Andy Bell,chamber psychgarage psychnu gazesolo wave,pop
I Won't Be Found,./audio_data/mp3_data/I Won't Be Found.mp3,Tamaryn,art popchillwavedream popdreamgazegrave wavemetropopolisnu gazeshoegaze,pop
Alone (With Decay),./audio_data/mp3_data/Alone (With Decay).mp3,Abstract Nostalgic Fractals Systems,,pop
A Fabricated Life,./audio_data/mp3_data/A Fabricated Life.mp3,Nothing,american shoegazedreamgazedreamogrungegazeindie punknu gazephilly indieshoegaze,pop
Kids on LSD,./audio_data/mp3_data/Kids on LSD.mp3,MOLLY,,pop
Remove the Inside,./audio_data/mp3_data/Remove the Inside.mp3,Belong,ambientdronenew isolationism,pop
Memory Gongs,./audio_data/mp3_data/Memory Gongs.mp3,Cocteau Twins,alternative rockart popart rockdream popethereal wavemelancholianew wavescottish indieshoegaze,pop
Stained Glass Body,./audio_data/mp3_data/Stained Glass Body.mp3,Jefre Cantu-Ledesma,ambientart popdriftdronefourth worldnew isolationismoutsider housepastoralsound artwarm drone,pop
The Season Is Ours,./audio_data/mp3_data/The Season Is Ours.mp3,Flying Saucer Attack,bristol indiedream popdroneshoegaze,pop
Miranda,./audio_data/mp3_data/Miranda.mp3,Slowdive,alternative rockart popdream popnu gazereading indierockshoegaze,pop
Over and Over,./audio_data/mp3_data/Over and Over.mp3,Bowery Electric,ambientdowntempodream popdroneelectronicanu gazepost-rockshoegazeslowcoretrip hop,pop
Analogue 9,./audio_data/mp3_data/Analogue 9.mp3,Southpacific,canadian post-rock,pop
Angel of the North - Ambient World Version,./audio_data/mp3_data/Angel of the North - Ambient World Version.mp3,Bing Satellites,deep ambientdrift,pop
Under the Sun,./audio_data/mp3_data/Under the Sun.mp3,Bowery Electric,ambientdowntempodream popdroneelectronicanu gazepost-rockshoegazeslowcoretrip hop,pop
Always the Same,./audio_data/mp3_data/Always the Same.mp3,Indoor Voices,canadian shoegaze,pop
Blooded and Blossom-blown,./audio_data/mp3_data/Blooded and Blossom-blown.mp3,Lovesliescrushing,dream popdroneethereal wavegrave wavenu gazeshoegaze,pop
Essence - Remastered 2006,./audio_data/mp3_data/Essence - Remastered 2006.mp3,Cocteau Twins,alternative rockart popart rockdream popethereal wavemelancholianew wavescottish indieshoegaze,pop
Signals,./audio_data/mp3_data/Signals.mp3,Seefeel,abstractambientart popdeep idmdream popdrill and bassdronedub technofourth worldintelligent dance musicmicrohouseoutsider houseshoegazetrip hop,pop
Cello,./audio_data/mp3_data/Cello.mp3,Slowdive,alternative rockart popdream popnu gazereading indierockshoegaze,pop
Nothing for Miles - Ambient World Version,./audio_data/mp3_data/Nothing for Miles - Ambient World Version.mp3,Bing Satellites,deep ambientdrift,pop
ckaif,./audio_data/mp3_data/ckaif.mp3,Lovesliescrushing,dream popdroneethereal wavegrave wavenu gazeshoegaze,pop
Instrumental Wish,./audio_data/mp3_data/Instrumental Wish.mp3,Flying Saucer Attack,bristol indiedream popdroneshoegaze,pop
Never Be Lonely Again,./audio_data/mp3_data/Never Be Lonely Again.mp3,Earwig,,pop
Who Told You This Room Exists?,./audio_data/mp3_data/Who Told You This Room Exists.mp3,Belong,ambientdronenew isolationism,pop
The Tiger Hunts Alone,./audio_data/mp3_data/The Tiger Hunts Alone.mp3,Lovesliescrushing,dream popdroneethereal wavegrave wavenu gazeshoegaze,pop
Vapor Trails,./audio_data/mp3_data/Vapor Trails.mp3,Grouper,ambientambient popart popdream popdroneelectraexperimental ambientexperimental popmodern dream pop,pop
Sunrise,./audio_data/mp3_data/Sunrise.mp3,Windy & Carl,ambientdream popdriftdroneexperimental guitarfourth worldshoegazewarm drone,pop
Loom,./audio_data/mp3_data/Loom.mp3,Magnog,american post-rockcosmic post-rock,pop
Wrong Wrong Wrong,./audio_data/mp3_data/Wrong Wrong Wrong.mp3,Indoor Voices,canadian shoegaze,pop
Aurora,./audio_data/mp3_data/Aurora.mp3,Isabel's Dream,indie shoegaze,pop
Lost Blve,./audio_data/mp3_data/Lost Blve.mp3,Threading,american shoegaze,pop
J's Heaven,./audio_data/mp3_data/J's Heaven.mp3,Slowdive,alternative rockart popdream popnu gazereading indierockshoegaze,pop
Nothing Feels,./audio_data/mp3_data/Nothing Feels.mp3,Bark Psychosis,ambientart popbritish post-rockdroneexperimentalpost-rockshoegazeslowcore,pop
In the Deep Time,./audio_data/mp3_data/In the Deep Time.mp3,Candy Claws,art popdream popmodern dream popshoegaze,pop
Moon Song Two (Long Night) - Ambient World Version,./audio_data/mp3_data/Moon Song Two (Long Night) - Ambient World Version.mp3,Bing Satellites,deep ambientdrift,pop
Madras,./audio_data/mp3_data/Madras.mp3,Love Spirals Downwards,dark wavedream popethereal waveneoclassical darkwaveshoegaze,pop
The Ghost Has No Home,./audio_data/mp3_data/The Ghost Has No Home.mp3,Cocteau Twins,alternative rockart popart rockdream popethereal wavemelancholianew wavescottish indieshoegaze,pop
Popol Vuh 2,./audio_data/mp3_data/Popol Vuh 2.mp3,Flying Saucer Attack,bristol indiedream popdroneshoegaze,pop
Valerian (her voice honeyed),./audio_data/mp3_data/Valerian (her voice honeyed).mp3,Lovesliescrushing,dream popdroneethereal wavegrave wavenu gazeshoegaze,pop
Thousand Miles,./audio_data/mp3_data/Thousand Miles.mp3,The Kid LAROI,australian hip hop,pop
Riptide,./audio_data/mp3_data/Riptide.mp3,The Chainsmokers,dance popedmelectropoppoppop dancetropical house,pop
As It Was,./audio_data/mp3_data/As It Was.mp3,Harry Styles,pop,pop
About Damn Time,./audio_data/mp3_data/About Damn Time.mp3,Lizzo,dance popescape roomminnesota hip hoppoptrap queen,pop
That's Hilarious,./audio_data/mp3_data/That's Hilarious.mp3,Charlie Puth,dance poppopviral pop,pop
2step (feat. Lil Baby),./audio_data/mp3_data/2step (feat. Lil Baby).mp3,Ed Sheeran,popuk pop,pop
First Class,./audio_data/mp3_data/First Class.mp3,Jack Harlow,deep underground hip hopkentucky hip hoprap,pop
Heaven Takes You Home (feat. Connie Constance),./audio_data/mp3_data/Heaven Takes You Home (feat. Connie Constance).mp3,Swedish House Mafia,edmelectro housepoppop danceprogressive electro house,pop
Skeletons (Lexi Needed a Break),./audio_data/mp3_data/Skeletons (Lexi Needed a Break).mp3,Labrinth,indie poptimismpop,pop
psychofreak (feat. WILLOW),./audio_data/mp3_data/psychofreak (feat. WILLOW).mp3,Camila Cabello,dance poppoppost-teen pop,pop
Let Me Down Easy (Lie),./audio_data/mp3_data/Let Me Down Easy (Lie).mp3,Why Don't We,boy banddance popelectropoppoppost-teen popteen pop,pop
Flowers,./audio_data/mp3_data/Flowers.mp3,Lauren Spencer-Smith,alt zgen z singer-songwriterpop,pop
Sunroof,./audio_data/mp3_data/Sunroof.mp3,Nicky Youre,,pop
Where you are (feat. WILLOW),./audio_data/mp3_data/Where you are (feat. WILLOW).mp3,PinkPantheress,russian plugg,pop
Memories,./audio_data/mp3_data/Memories.mp3,Conan Gray,bedroom poppop,pop
All 4 Nothing (I'm So In Love),./audio_data/mp3_data/All 4 Nothing (I'm So In Love).mp3,Lauv,dance popelectropoppop,pop
When You're Gone,./audio_data/mp3_data/When You're Gone.mp3,Shawn Mendes,canadian popdance poppopviral pop,pop
You Were Loved (with OneRepublic),./audio_data/mp3_data/You Were Loved (with OneRepublic).mp3,Gryffin,dance popedmelectro housepoppop dancetropical house,pop
Words (feat. Zara Larsson),./audio_data/mp3_data/Words (feat. Zara Larsson).mp3,Alesso,dance popedmelectro housepoppop danceprogressive electro housetropical house,pop
Big Energy (feat. DJ Khaled) - Remix,./audio_data/mp3_data/Big Energy (feat. DJ Khaled) - Remix.mp3,Latto,popr&btrap queen,pop
Finesse,./audio_data/mp3_data/Finesse.mp3,Pheelz,afro dancehallafropopnigerian pop,pop
Angel Baby,./audio_data/mp3_data/Angel Baby.mp3,Troye Sivan,australian popdance popelectropoppopviral pop,pop
chaotic,./audio_data/mp3_data/chaotic.mp3,Tate McRae,pop,pop
sun and moon,./audio_data/mp3_data/sun and moon.mp3,anees,,pop
Take My Hand,./audio_data/mp3_data/Take My Hand.mp3,5 Seconds of Summer,boy banddance poppoppost-teen pop,pop
PROVENZA,./audio_data/mp3_data/PROVENZA.mp3,KAROL G,latinreggaetonreggaeton colombianotrap latino,pop
Bam Bam (feat. Ed Sheeran),./audio_data/mp3_data/Bam Bam (feat. Ed Sheeran).mp3,Camila Cabello,dance poppoppost-teen pop,pop
Crazy What Love Can Do,./audio_data/mp3_data/Crazy What Love Can Do.mp3,David Guetta,big roomdance popedmpoppop dancepop rap,pop
Plan B,./audio_data/mp3_data/Plan B.mp3,Megan Thee Stallion,dance pophouston rappoptrap queen,pop
up at night (feat. justin bieber),./audio_data/mp3_data/up at night (feat. justin bieber).mp3,Kehlani,dance poppoppop rapr&b,pop
Last Call,./audio_data/mp3_data/Last Call.mp3,Khalid,poppop r&b,pop
Speakers,./audio_data/mp3_data/Speakers.mp3,Alec Benjamin,alt zdream smpelectropoppop,pop
Green Green Grass,./audio_data/mp3_data/Green Green Grass.mp3,George Ezra,folk-popmodern rockneo-singer-songwriterpoppop rock,pop
she's all i wanna be,./audio_data/mp3_data/she's all i wanna be.mp3,Tate McRae,pop,pop
Wait a Minute!,./audio_data/mp3_data/Wait a Minute!.mp3,WILLOW,afrofuturismdance popelectropoppoppost-teen pop,pop
iPad,./audio_data/mp3_data/iPad.mp3,The Chainsmokers,dance popedmelectropoppoppop dancetropical house,pop
Talk (with Royal & The Serpent),./audio_data/mp3_data/Talk (with Royal & The Serpent).mp3,Louis The Child,edmelectropoppoppop dancetropical house,pop
neverletyougo,./audio_data/mp3_data/neverletyougo.mp3,ROLE MODEL,bedroom poppop,pop
Treat Me,./audio_data/mp3_data/Treat Me.mp3,Chlöe,,pop
In My Head (feat. Travis Barker),./audio_data/mp3_data/In My Head (feat. Travis Barker).mp3,24kGoldn,cali rappop rap,pop
I Can't Help But Feel,./audio_data/mp3_data/I Can't Help But Feel.mp3,Surfaces,bedroom soulpop,pop
Tom's Diner,./audio_data/mp3_data/Tom's Diner.mp3,AnnenMayKantereit,cologne indiegerman singer-songwriter,pop
That's Where I Am,./audio_data/mp3_data/That's Where I Am.mp3,Maggie Rogers,indie poppop,pop
hate to be lame (feat. FINNEAS),./audio_data/mp3_data/hate to be lame (feat. FINNEAS).mp3,Lizzy McAlpine,alt zboston folkindie poppop,pop
House On Fire,./audio_data/mp3_data/House On Fire.mp3,Mimi Webb,alt zdance popgen z singer-songwriterpopuk pop,pop
Move Your Body,./audio_data/mp3_data/Move Your Body.mp3,Öwnboss,brazilian edm,pop
"How Long - From""Euphoria"" An HBO Original Series",./audio_data/mp3_data/How Long - FromEuphoria An HBO Original Series.mp3,Tove Lo,dance popelectropopmetropopolispoppost-teen popswedish electropopswedish popswedish synthpop,pop
I Burned LA Down,./audio_data/mp3_data/I Burned LA Down.mp3,Noah Cyrus,dance poppoppost-teen pop,pop
Pray,./audio_data/mp3_data/Pray.mp3,Jessie Murph,alt zpopsocial media pop,pop
COMPLETE MESS,./audio_data/mp3_data/COMPLETE MESS.mp3,5 Seconds of Summer,boy banddance poppoppost-teen pop,pop
make up sex (feat. blackbear),./audio_data/mp3_data/make up sex (feat. blackbear).mp3,Machine Gun Kelly,ohio hip hoppop rap,pop
Bones,./audio_data/mp3_data/Bones.mp3,Imagine Dragons,modern rockrock,pop
Where We Started,./audio_data/mp3_data/Where We Started.mp3,Thomas Rhett,contemporary countrycountrycountry roadmodern country rock,pop
Anyone For You (Tiger Lily),./audio_data/mp3_data/Anyone For You (Tiger Lily).mp3,George Ezra,folk-popmodern rockneo-singer-songwriterpoppop rock,pop
Light Switch,./audio_data/mp3_data/Light Switch.mp3,Charlie Puth,dance poppopviral pop,pop
Birthday Cake,./audio_data/mp3_data/Birthday Cake.mp3,Dylan Conrique,alt zsocial media pop,pop
Block me out,./audio_data/mp3_data/Block me out.mp3,Gracie Abrams,alt zindie poppop,pop
IDGAF (with blackbear),./audio_data/mp3_data/IDGAF (with blackbear).mp3,BoyWithUke,,pop
West Coast,./audio_data/mp3_data/West Coast.mp3,OneRepublic,dance poppiano rockpoppop rock,pop
What Would You Do?,./audio_data/mp3_data/What Would You Do.mp3,Joel Corry,dance popedmpoppop dancetropical houseuk dance,pop
Night Away (Dance) (feat. Tion Wayne),./audio_data/mp3_data/Night Away (Dance) (feat. Tion Wayne).mp3,A1 x J1,chill drill,pop
Used To Know Me,./audio_data/mp3_data/Used To Know Me.mp3,Charli XCX,art popcandy popdance popelectropopmetropopolispopuk pop,pop
"OPEN A WINDOW (feat. Tyler, The Creator)","./audio_data/mp3_data/OPEN A WINDOW (feat. Tyler, The Creator).mp3",Rex Orange County,bedroom poppop,pop
Mr. Forgettable,./audio_data/mp3_data/Mr. Forgettable.mp3,David Kushner,gen z singer-songwriter,pop
Boyfriend,./audio_data/mp3_data/Boyfriend.mp3,Dove Cameron,poppost-teen pop,pop
In The Dark,./audio_data/mp3_data/In The Dark.mp3,Purple Disco Machine,deep househousetropical house,pop
Remedy,./audio_data/mp3_data/Remedy.mp3,Leony,,pop
PS5 (with TOMORROW X TOGETHER & Alan Walker),./audio_data/mp3_data/PS5 (with TOMORROW X TOGETHER & Alan Walker).mp3,salem ilese,alt zmodern indie popsocial media pop,pop
Beg For You (feat. Rina Sawayama),./audio_data/mp3_data/Beg For You (feat. Rina Sawayama).mp3,Charli XCX,art popcandy popdance popelectropopmetropopolispopuk pop,pop
Go,./audio_data/mp3_data/Go.mp3,Cat Burns,,pop
Numb Little Bug,./audio_data/mp3_data/Numb Little Bug.mp3,Em Beihold,alt zgen z singer-songwriter,pop
Butterflies,./audio_data/mp3_data/Butterflies.mp3,Abe Parker,alt z,pop
Eyes Don’t Lie,./audio_data/mp3_data/Eyes Don’t Lie.mp3,Tones And I,australian poppop,pop
Say Nothing (feat. MAY-A),./audio_data/mp3_data/Say Nothing (feat. MAY-A).mp3,Flume,australian danceaustralian electropopaustralian indiedowntempoedm,pop
Naked,./audio_data/mp3_data/Naked.mp3,FINNEAS,alt zelectropopla indiepop,pop
AMAZING,./audio_data/mp3_data/AMAZING.mp3,Rex Orange County,bedroom poppop,pop
killer queen,./audio_data/mp3_data/killer queen.mp3,Mad Tsai,alt zbedroom pop,pop
"RIP, Love","./audio_data/mp3_data/RIP, Love.mp3",Faouzia,alt zcanadian popdance poppoppost-teen pop,pop
Attention,./audio_data/mp3_data/Attention.mp3,Omah Lay,afro dancehall,pop
Dancing Feet (feat. DNCE),./audio_data/mp3_data/Dancing Feet (feat. DNCE).mp3,Kygo,edmpoppop dancetropical house,pop
this is what falling in love feels like,./audio_data/mp3_data/this is what falling in love feels like.mp3,JVKE,modern indie pop,pop
Remind Me,./audio_data/mp3_data/Remind Me.mp3,Tom Grennan,modern rocktropical houseuk pop,pop
My Love - Edit,./audio_data/mp3_data/My Love - Edit.mp3,Florence + The Machine,baroque poppopuk alternative pop,pop
Heat Waves,./audio_data/mp3_data/Heat Waves.mp3,Glass Animals,gauze popindietronicashiver pop,pop
Ghost,./audio_data/mp3_data/Ghost.mp3,Justin Bieber,canadian poppop,pop
Sacrifice,./audio_data/mp3_data/Sacrifice.mp3,The Weeknd,canadian contemporary r&bcanadian poppop,pop
good 4 u,./audio_data/mp3_data/good 4 u.mp3,Olivia Rodrigo,pop,pop
When You're Gone,./audio_data/mp3_data/When You're Gone.mp3,Shawn Mendes,canadian popdance poppopviral pop,pop
Better Days (NEIKED x Mae Muller x Polo G),./audio_data/mp3_data/Better Days (NEIKED x Mae Muller x Polo G).mp3,NEIKED,scandipop,pop
Peaches (feat. Daniel Caesar & Giveon),./audio_data/mp3_data/Peaches (feat. Daniel Caesar & Giveon).mp3,Justin Bieber,canadian poppop,pop
Boyfriend,./audio_data/mp3_data/Boyfriend.mp3,Dove Cameron,poppost-teen pop,pop
Attention,./audio_data/mp3_data/Attention.mp3,Omah Lay,afro dancehall,pop
STAY (with Justin Bieber),./audio_data/mp3_data/STAY (with Justin Bieber).mp3,The Kid LAROI,australian hip hop,pop
You Were Loved (with OneRepublic),./audio_data/mp3_data/You Were Loved (with OneRepublic).mp3,Gryffin,dance popedmelectro housepoppop dancetropical house,pop
All For Us - from the HBO Original Series Euphoria,./audio_data/mp3_data/All For Us - from the HBO Original Series Euphoria.mp3,Labrinth,indie poptimismpop,pop
"How Long - From""Euphoria"" An HBO Original Series",./audio_data/mp3_data/How Long - FromEuphoria An HBO Original Series.mp3,Tove Lo,dance popelectropopmetropopolispoppost-teen popswedish electropopswedish popswedish synthpop,pop
Starving,./audio_data/mp3_data/Starving.mp3,Hailee Steinfeld,dance poppoppost-teen pop,pop
One Right Now (with The Weeknd),./audio_data/mp3_data/One Right Now (with The Weeknd).mp3,Post Malone,dfw rapmelodic raprap,pop
Levitating,./audio_data/mp3_data/Levitating.mp3,Dua Lipa,dance poppopuk pop,pop
Who's In Your Head,./audio_data/mp3_data/Who's In Your Head.mp3,Jonas Brothers,boy banddance poppoppost-teen pop,pop
abcdefu,./audio_data/mp3_data/abcdefu.mp3,GAYLE,modern alternative pop,pop
neverletyougo,./audio_data/mp3_data/neverletyougo.mp3,ROLE MODEL,bedroom poppop,pop
Hold On,./audio_data/mp3_data/Hold On.mp3,Justin Bieber,canadian poppop,pop
deja vu,./audio_data/mp3_data/deja vu.mp3,Olivia Rodrigo,pop,pop
Cold Heart - PNAU Remix,./audio_data/mp3_data/Cold Heart - PNAU Remix.mp3,Elton John,glam rockmellow goldpiano rock,pop
Naked,./audio_data/mp3_data/Naked.mp3,FINNEAS,alt zelectropopla indiepop,pop
Leave Before You Love Me (with Jonas Brothers),./audio_data/mp3_data/Leave Before You Love Me (with Jonas Brothers).mp3,Marshmello,brostepdance popedmpoppop danceprogressive electro house,pop
