track_name,artist_name,preview,artist_genre
Boys Don't Cry,The Cure,./data/Boys Don't Cry,new wave permanent wave rock uk post-punk
Personal Jesus - 2006 Remaster,Depeche Mode,./data/Personal Jesus - 2006 Remaster,dance rock new romantic new wave permanent wave synthpop
Here Comes Your Man,Pixies,./data/Here Comes Your Man,alternative rock boston rock modern rock permanent wave rock
Edge of Seventeen - 2016 Remaster,Stevie Nicks,./data/Edge of Seventeen - 2016 Remaster,album rock heartland rock mellow gold rock soft rock
Fight For Your Right,Beastie Boys,./data/Fight For Your Right,alternative rock east coast hip hop golden age hip hop hip hop old school hip hop rap rap rock
About A Girl,Nirvana,./data/About A Girl,alternative rock grunge permanent wave rock
Rock the Casbah - Remastered,The Clash,./data/Rock the Casbah - Remastered,classic rock permanent wave punk rock
Just like Heaven - 2006 Remaster,The Cure,./data/Just like Heaven - 2006 Remaster,new wave permanent wave rock uk post-punk
Teen Age Riot (Album Version),Sonic Youth,./data/Teen Age Riot (Album Version),alternative rock art rock indie rock new wave noise pop noise rock post-punk rock
Debaser,Pixies,./data/Debaser,alternative rock boston rock modern rock permanent wave rock
Dude (Looks Like A Lady),Aerosmith,./data/Dude (Looks Like A Lady),album rock classic rock hard rock rock
We Didn't Start the Fire,Billy Joel,./data/We Didn't Start the Fire,classic rock folk rock mellow gold piano rock rock singer-songwriter soft rock
Welcome To The Jungle,Guns N' Roses,./data/Welcome To The Jungle,glam metal hard rock rock
Hungry Like the Wolf - 2009 Remaster,Duran Duran,./data/Hungry Like the Wolf - 2009 Remaster,dance rock new romantic new wave new wave pop rock synthpop
Epic,Faith No More,./data/Epic,alternative metal alternative rock funk metal funk rock hard rock nu metal rap metal rap rock rock
Kickstart My Heart,Mötley Crüe,./data/Kickstart My Heart,glam metal hard rock metal rock sleaze rock
Once in a Lifetime - 2005 Remaster,Talking Heads,./data/Once in a Lifetime - 2005 Remaster,art punk art rock dance rock funk rock new wave permanent wave post-punk rock zolo
Waiting Room,Fugazi,./data/Waiting Room,alternative rock dc hardcore noise rock post-hardcore post-punk punk rock
Under Pressure - Remastered 2011,Queen,./data/Under Pressure - Remastered 2011,classic rock glam rock rock
I Hate Myself for Loving You,Joan Jett & The Blackhearts,./data/I Hate Myself for Loving You,glam punk rock
Cum on Feel the Noize,Quiet Riot,./data/Cum on Feel the Noize,album rock classic rock glam metal hard rock metal rock
You Spin Me Round (Like a Record),Dead Or Alive,./data/You Spin Me Round (Like a Record),hi-nrg new romantic new wave new wave pop synthpop
Panama - 2015 Remaster,Van Halen,./data/Panama - 2015 Remaster,album rock classic rock hard rock metal rock
Dr Feelgood,Mötley Crüe,./data/Dr Feelgood,glam metal hard rock metal rock sleaze rock
Mountain Song,Jane's Addiction,./data/Mountain Song,alternative metal alternative rock blues rock funk metal funk rock grunge hard rock nu metal permanent wave rock
Working for the Weekend,Loverboy,./data/Working for the Weekend,album rock classic canadian rock classic rock glam metal hard rock heartland rock mellow gold new wave pop rock soft rock
Ace of Spades,Motörhead,./data/Ace of Spades,album rock alternative metal hard rock metal rock speed metal
How Soon Is Now? - 2011 Remaster,The Smiths,./data/How Soon Is Now? - 2011 Remaster,madchester new wave permanent wave rock uk post-punk
Whip It,DEVO,./data/Whip It,alternative rock art punk art rock dance rock new romantic new wave post-punk punk synth punk synthpop zolo
Hey,Pixies,./data/Hey,alternative rock boston rock modern rock permanent wave rock
The Trooper - 2015 Remaster,Iron Maiden,./data/The Trooper - 2015 Remaster,hard rock metal nwobhm rock
Stand - Remastered,R.E.M.,./data/Stand - Remastered,alternative rock athens indie classic rock permanent wave pop rock rock
I Ran,A Flock Of Seagulls,./data/I Ran,new romantic new wave new wave pop synthpop
Runnin' Down A Dream,Tom Petty,./data/Runnin' Down A Dream,album rock classic rock country rock folk rock heartland rock mellow gold pop rock rock singer-songwriter soft rock
Everybody Wants To Rule The World,Tears For Fears,./data/Everybody Wants To Rule The World,new romantic new wave new wave pop permanent wave rock soft rock sophisti-pop synthpop
I Wanna Rock,Twisted Sister,./data/I Wanna Rock,album rock glam metal hard rock metal rock
Crazy Train,Ozzy Osbourne,./data/Crazy Train,album rock birmingham metal hard rock metal rock
Bad Medicine,Bon Jovi,./data/Bad Medicine,glam metal rock
Any Way You Want It,Journey,./data/Any Way You Want It,album rock classic rock hard rock mellow gold rock soft rock
Sweet Child O' Mine,Guns N' Roses,./data/Sweet Child O' Mine,glam metal hard rock rock
Run to the Hills - 1998 Remastered Version,Iron Maiden,./data/Run to the Hills - 1998 Remastered Version,hard rock metal nwobhm rock
Tom Sawyer,Rush,./data/Tom Sawyer,album rock art rock canadian metal classic canadian rock classic rock hard rock metal progressive rock rock
Hit Me With Your Best Shot,Pat Benatar,./data/Hit Me With Your Best Shot,album rock classic rock heartland rock mellow gold new wave pop rock soft rock
Where Is My Mind?,Pixies,./data/Where Is My Mind?,alternative rock boston rock modern rock permanent wave rock
Don't Stand So Close To Me,The Police,./data/Don't Stand So Close To Me,album rock art rock classic rock mellow gold new wave permanent wave rock soft rock
Personal Jesus - Original Single Version,Depeche Mode,./data/Personal Jesus - Original Single Version,dance rock new romantic new wave permanent wave synthpop
Back In Black,AC/DC,./data/Back In Black,australian rock hard rock rock
Jane Says,Jane's Addiction,./data/Jane Says,alternative metal alternative rock blues rock funk metal funk rock grunge hard rock nu metal permanent wave rock
You Give Love A Bad Name,Bon Jovi,./data/You Give Love A Bad Name,glam metal rock
Heaven's On Fire,KISS,./data/Heaven's On Fire,album rock classic rock glam rock hard rock metal rock
Real Wild Child (Wild One),Iggy Pop,./data/Real Wild Child (Wild One),alternative rock classic rock glam rock new wave permanent wave post-punk protopunk punk rock
Teenagers,My Chemical Romance,./data/Teenagers,emo pop punk rock
"This Ain't A Scene, It's An Arms Race",Fall Out Boy,"./data/This Ain't A Scene, It's An Arms Race",emo modern rock rock
First Date,blink-182,./data/First Date,pop punk punk rock socal pop punk
That's What You Get,Paramore,./data/That's What You Get,candy pop pixie pop emo pop punk
The Middle,Jimmy Eat World,./data/The Middle,alternative rock emo modern power pop modern rock pop punk pop rock rock
My Own Worst Enemy,Lit,./data/My Own Worst Enemy,alternative rock pop punk pop rock socal pop punk
I'm Not Okay (I Promise),My Chemical Romance,./data/I'm Not Okay (I Promise),emo pop punk rock
What's My Age Again?,blink-182,./data/What's My Age Again?,pop punk punk rock socal pop punk
Cute Without The 'E' (Cut From The Team),Taking Back Sunday,./data/Cute Without The 'E' (Cut From The Team),emo pop punk
"Dance, Dance",Fall Out Boy,"./data/Dance, Dance",emo modern rock rock
Face Down,The Red Jumpsuit Apparatus,./data/Face Down,pop punk pop rock screamo
Misery Business,Paramore,./data/Misery Business,candy pop pixie pop emo pop punk
I Write Sins Not Tragedies,Panic! At The Disco,./data/I Write Sins Not Tragedies,modern rock rock
Jamie All Over,Mayday Parade,./data/Jamie All Over,neon pop punk pop emo pop punk rock
Miss Murder,AFI,./data/Miss Murder,emo pop punk punk screamo skate punk
"Swing, Swing",The All-American Rejects,"./data/Swing, Swing",modern rock pop punk pop rock rock
Ocean Avenue,Yellowcard,./data/Ocean Avenue,bow pop pop punk rock socal pop punk
The Great Escape,Boys Like Girls,./data/The Great Escape,neon pop punk pop punk pop rock post-teen pop
Fat Lip,Sum 41,./data/Fat Lip,alternative metal canadian pop punk canadian punk nu metal pop punk punk rock
Little Things,Good Charlotte,./data/Little Things,alternative metal pop punk rock
Girl All the Bad Guys Want,Bowling For Soup,./data/Girl All the Bad Guys Want,comic pop punk rock texas pop punk
Self Esteem,The Offspring,./data/Self Esteem,alternative metal permanent wave punk rock skate punk socal pop punk
Stupid Kid,Alkaline Trio,./data/Stupid Kid,chicago punk emo pop punk punk screamo skate punk
Punk Rock Princess,Something Corporate,./data/Punk Rock Princess,emo neon pop punk piano rock pop emo pop punk
Somewhere On Fullerton,Allister,./data/Somewhere On Fullerton,chicago punk pop punk skate punk
Stacy's Mom,Fountains Of Wayne,./data/Stacy's Mom,alternative rock pop rock power pop
In Too Deep,Sum 41,./data/In Too Deep,alternative metal canadian pop punk canadian punk nu metal pop punk punk rock
Sweetness,Jimmy Eat World,./data/Sweetness,alternative rock emo modern power pop modern rock pop punk pop rock rock
Helena,My Chemical Romance,./data/Helena,emo pop punk rock
Girl's Not Grey,AFI,./data/Girl's Not Grey,emo pop punk punk screamo skate punk
The Anthem,Good Charlotte,./data/The Anthem,alternative metal pop punk rock
Monsters,Matchbook Romance,./data/Monsters,emo pop punk post-hardcore screamo
"Sugar, We're Goin Down",Fall Out Boy,"./data/Sugar, We're Goin Down",emo modern rock rock
Everything Is Alright,Motion City Soundtrack,./data/Everything Is Alright,emo pop punk
Right Now,SR-71,./data/Right Now,pop punk
I'm Just a Kid,Simple Plan,./data/I'm Just a Kid,canadian pop punk canadian punk canadian rock pop punk
F.C.P.R.E.M.I.X.,The Fall of Troy,./data/F.C.P.R.E.M.I.X.,post-hardcore progressive post-hardcore screamo swancore
"I'm a Loner Dottie, a Rebel",The Get Up Kids,"./data/I'm a Loner Dottie, a Rebel",emo emo punk kc indie midwest emo pop punk post-hardcore
When Your Heart Stops Beating,+44,./data/When Your Heart Stops Beating,pop punk punk skate punk
"You're Gonna Go Far, Kid",The Offspring,"./data/You're Gonna Go Far, Kid",alternative metal permanent wave punk rock skate punk socal pop punk
A Favor House Atlantic,Coheed and Cambria,./data/A Favor House Atlantic,emo pop punk screamo
Brick by Boring Brick,Paramore,./data/Brick by Boring Brick,candy pop pixie pop emo pop punk
Beating Heart Baby,Head Automatica,./data/Beating Heart Baby,emo pop punk screamo
Devotion And Desire,Bayside,./data/Devotion And Desire,alternative emo emo pop punk post-hardcore screamo
Thnks fr th Mmrs,Fall Out Boy,./data/Thnks fr th Mmrs,emo modern rock rock
Give It Up,Midtown,./data/Give It Up,emo pop punk
Famous Last Words,My Chemical Romance,./data/Famous Last Words,emo pop punk rock
Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,Panic! At The Disco,./data/Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,modern rock rock
Dirty Little Secret,The All-American Rejects,./data/Dirty Little Secret,modern rock pop punk pop rock rock
Alive With the Glory of Love,Say Anything,./data/Alive With the Glory of Love,emo indie rock neon pop punk pop punk screamo
All Night Long (All Night) - Single Version,Lionel Richie,./data/All Night Long (All Night) - Single Version,adult standards disco mellow gold quiet storm soft rock
Reelin' In The Years,Steely Dan,./data/Reelin' In The Years,album rock art rock classic rock country rock folk rock mellow gold psychedelic rock rock roots rock soft rock yacht rock
Mornin',Al Jarreau,./data/Mornin',adult standards quiet storm smooth jazz soft rock yacht rock
Human Nature,Michael Jackson,./data/Human Nature,pop r&b soul
After the Love Has Gone,"Earth, Wind & Fire",./data/After the Love Has Gone,disco funk jazz funk motown quiet storm soul
Brandy (You're a Fine Girl),Looking Glass,./data/Brandy (You're a Fine Girl),soft rock sunshine pop
Cool Cat - Remastered 2011,Queen,./data/Cool Cat - Remastered 2011,classic rock glam rock rock
Slow Hand,The Pointer Sisters,./data/Slow Hand,dance pop disco girl group hi-nrg mellow gold motown new wave pop quiet storm soft rock
Peg,Steely Dan,./data/Peg,album rock art rock classic rock country rock folk rock mellow gold psychedelic rock rock roots rock soft rock yacht rock
Love Never Felt so Good,Johnny Mathis,./data/Love Never Felt so Good,adult standards brill building pop easy listening lounge vocal jazz
You Make My Dreams (Come True),Daryl Hall & John Oates,./data/You Make My Dreams (Come True),album rock classic rock mellow gold rock soft rock yacht rock
Let's Go Up,Diana Ross,./data/Let's Go Up,disco motown quiet storm soft rock soul
"Baby, Come To Me",Patti Austin,"./data/Baby, Come To Me",adult standards quiet storm soft rock yacht rock
Lucky,Brenda Russell,./data/Lucky,smooth jazz urban contemporary
Hold the Line,TOTO,./data/Hold the Line,album rock classic rock mellow gold rock soft rock yacht rock
You Can't Change That,Raydio,./data/You Can't Change That,yacht rock
Lido Shuffle,Boz Scaggs,./data/Lido Shuffle,adult standards album rock art rock classic rock classic uk pop country rock folk folk rock heartland rock mellow gold singer-songwriter soft rock yacht rock
